datetime,temperature_nasa,humidity,wind_speed_nasa,ghi
2020-01-20 23:00:00,1.42,81.88,10.66,0.0
2020-01-21 00:00:00,1.23,82.53,10.46,0.0
2020-01-21 01:00:00,1.04,83.19,10.34,0.0
2020-01-21 02:00:00,0.89,82.93,10.18,0.0
2020-01-21 03:00:00,0.82,82.16,10.21,0.0
2020-01-21 04:00:00,0.83,82.06,10.05,0.0
2020-01-21 05:00:00,0.97,81.88,9.8,0.0
2020-01-21 06:00:00,1.26,80.61,9.6,0.0
2020-01-21 07:00:00,1.53,79.27,9.67,2.72
2020-01-21 08:00:00,2.42,77.02,10.06,42.12
2020-01-21 09:00:00,3.64,73.83,10.64,104.18
2020-01-21 10:00:00,4.67,71.1,10.93,161.93
2020-01-21 11:00:00,5.87,68.23,11.1,109.68
2020-01-21 12:00:00,5.65,72.29,10.74,226.23
2020-01-21 13:00:00,4.77,78.35,10.15,210.8
2020-01-21 14:00:00,4.07,82.6,9.58,171.82
2020-01-21 15:00:00,3.48,86.63,9.22,107.35
2020-01-21 16:00:00,3.54,88.88,9.24,39.72
2020-01-21 17:00:00,3.88,90.47,9.02,0.0
2020-01-21 18:00:00,4.04,91.66,8.41,0.0
2020-01-21 19:00:00,3.8,92.69,8.23,0.0
2020-01-21 20:00:00,3.52,93.82,7.97,0.0
2020-01-21 21:00:00,3.52,94.21,7.37,0.0
2020-01-21 22:00:00,3.21,95.15,6.44,0.0
2020-01-21 23:00:00,2.94,94.64,6.47,0.0
2020-01-22 00:00:00,2.88,93.88,6.33,0.0
2020-01-22 01:00:00,2.62,94.25,5.73,0.0
2020-01-22 02:00:00,2.0,96.22,5.32,0.0
2020-01-22 03:00:00,1.61,96.99,5.32,0.0
2020-01-22 04:00:00,1.87,95.6,5.58,0.0
2020-01-22 05:00:00,2.41,94.43,5.9,0.0
2020-01-22 06:00:00,2.5,94.87,5.4,0.0
2020-01-22 07:00:00,2.73,94.36,5.33,3.47
2020-01-22 08:00:00,3.43,92.5,5.65,55.2
2020-01-22 09:00:00,4.12,91.59,5.56,140.05
2020-01-22 10:00:00,5.1,89.44,5.3,210.73
2020-01-22 11:00:00,6.6,81.96,5.28,276.6
2020-01-22 12:00:00,8.0,72.06,5.09,325.17
2020-01-22 13:00:00,8.84,65.53,4.69,265.85
2020-01-22 14:00:00,9.13,62.82,4.23,201.65
2020-01-22 15:00:00,8.59,68.31,2.84,123.15
2020-01-22 16:00:00,6.26,82.75,2.26,45.12
2020-01-22 17:00:00,4.45,83.65,2.62,0.0
2020-01-22 18:00:00,3.88,86.0,2.79,0.0
2020-01-22 19:00:00,3.34,88.05,2.9,0.0
2020-01-22 20:00:00,2.94,90.23,2.83,0.0
2020-01-22 21:00:00,2.59,92.73,2.7,0.0
2020-01-22 22:00:00,2.0,95.25,2.62,0.0
2020-01-22 23:00:00,1.34,97.66,2.58,0.0
2020-01-23 00:00:00,1.11,98.38,2.52,0.0
2020-01-23 01:00:00,0.95,98.6,2.51,0.0
2020-01-23 02:00:00,0.95,98.37,2.7,0.0
2020-01-23 03:00:00,0.77,98.25,2.91,0.0
2020-01-23 04:00:00,0.38,99.15,2.89,0.0
2020-01-23 05:00:00,-0.09,100.0,2.82,0.0
2020-01-23 06:00:00,-0.02,98.97,3.29,0.0
2020-01-23 07:00:00,0.06,97.67,3.79,4.6
2020-01-23 08:00:00,0.83,96.06,3.82,80.78
2020-01-23 09:00:00,2.33,93.69,3.4,199.5
2020-01-23 10:00:00,4.16,89.38,3.13,297.15
2020-01-23 11:00:00,6.19,80.4,3.02,363.7
2020-01-23 12:00:00,8.09,70.8,3.19,320.8
2020-01-23 13:00:00,9.02,65.4,3.29,262.45
2020-01-23 14:00:00,9.23,63.82,3.39,217.45
2020-01-23 15:00:00,8.72,67.76,3.0,140.65
2020-01-23 16:00:00,6.19,84.16,2.29,53.28
2020-01-23 17:00:00,4.14,87.57,2.74,0.0
2020-01-23 18:00:00,3.89,88.98,2.85,0.0
2020-01-23 19:00:00,3.71,90.17,2.88,0.0
2020-01-23 20:00:00,3.53,91.74,2.89,0.0
2020-01-23 21:00:00,3.25,94.36,2.94,0.0
2020-01-23 22:00:00,2.92,99.16,3.01,0.0
2020-01-23 23:00:00,2.7,100.0,3.04,0.0
2020-01-24 00:00:00,2.76,100.0,2.68,0.0
2020-01-24 01:00:00,3.25,100.0,2.71,0.0
2020-01-24 02:00:00,3.49,99.22,2.83,0.0
2020-01-24 03:00:00,3.65,98.65,3.05,0.0
2020-01-24 04:00:00,3.7,98.67,3.01,0.0
2020-01-24 05:00:00,3.66,98.96,3.04,0.0
2020-01-24 06:00:00,3.64,98.57,3.13,0.0
2020-01-24 07:00:00,3.65,98.14,3.24,3.28
2020-01-24 08:00:00,3.96,96.97,3.49,41.78
2020-01-24 09:00:00,4.56,94.95,3.71,102.3
2020-01-24 10:00:00,5.46,91.02,3.94,153.55
2020-01-24 11:00:00,6.24,87.47,3.94,191.93
2020-01-24 12:00:00,6.79,84.75,3.62,209.62
2020-01-24 13:00:00,7.47,81.67,3.17,136.8
2020-01-24 14:00:00,7.8,79.81,2.9,149.95
2020-01-24 15:00:00,7.54,81.94,2.35,102.72
2020-01-24 16:00:00,6.59,90.8,1.4,43.95
2020-01-24 17:00:00,5.78,90.27,1.45,0.0
2020-01-24 18:00:00,5.37,91.91,1.64,0.0
2020-01-24 19:00:00,4.86,93.2,1.9,0.0
2020-01-24 20:00:00,4.37,94.67,2.15,0.0
2020-01-24 21:00:00,3.99,95.75,2.36,0.0
2020-01-24 22:00:00,3.93,96.67,2.42,0.0
2020-01-24 23:00:00,3.82,98.32,2.44,0.0
2020-01-25 00:00:00,3.9,99.18,2.52,0.0
2020-01-25 01:00:00,4.17,98.68,2.83,0.0
2020-01-25 02:00:00,4.31,98.01,3.23,0.0
2020-01-25 03:00:00,4.05,97.59,3.95,0.0
2020-01-25 04:00:00,3.7,97.77,3.79,0.0
2020-01-25 05:00:00,3.89,97.94,3.3,0.0
2020-01-25 06:00:00,4.21,97.94,3.11,0.0
2020-01-25 07:00:00,4.38,98.75,2.98,4.35
2020-01-25 08:00:00,5.33,96.25,3.38,52.75
2020-01-25 09:00:00,6.32,93.45,3.77,123.07
2020-01-25 10:00:00,7.5,87.33,4.04,185.18
2020-01-25 11:00:00,8.65,80.6,4.02,181.43
2020-01-25 12:00:00,8.84,78.33,3.83,193.05
2020-01-25 13:00:00,8.66,79.63,3.36,204.15
2020-01-25 14:00:00,8.58,80.96,2.98,172.05
2020-01-25 15:00:00,8.15,84.59,2.6,117.32
2020-01-25 16:00:00,7.06,93.64,1.58,42.12
2020-01-25 17:00:00,6.25,96.72,1.54,0.0
2020-01-25 18:00:00,6.11,97.23,1.38,0.0
2020-01-25 19:00:00,5.99,97.46,1.23,0.0
2020-01-25 20:00:00,5.83,97.78,1.15,0.0
2020-01-25 21:00:00,5.5,98.92,1.17,0.0
2020-01-25 22:00:00,5.04,100.0,1.34,0.0
2020-01-25 23:00:00,4.38,100.0,1.7,0.0
2020-01-26 00:00:00,3.76,100.0,2.05,0.0
2020-01-26 01:00:00,3.07,100.0,2.43,0.0
2020-01-26 02:00:00,2.29,100.0,2.7,0.0
2020-01-26 03:00:00,1.47,100.0,2.75,0.0
2020-01-26 04:00:00,0.86,100.0,2.71,0.0
2020-01-26 05:00:00,0.55,100.0,2.69,0.0
2020-01-26 06:00:00,0.44,100.0,2.69,0.0
2020-01-26 07:00:00,0.61,100.0,2.59,5.1
2020-01-26 08:00:00,3.03,92.69,2.65,85.97
2020-01-26 09:00:00,4.57,86.56,2.73,203.8
2020-01-26 10:00:00,6.41,78.22,2.1,340.62
2020-01-26 11:00:00,8.72,63.63,2.09,367.6
2020-01-26 12:00:00,9.84,56.77,2.68,407.75
2020-01-26 13:00:00,10.27,54.19,3.17,392.38
2020-01-26 14:00:00,10.23,53.97,3.32,303.45
2020-01-26 15:00:00,9.69,56.94,3.18,199.3
2020-01-26 16:00:00,7.18,76.77,2.07,86.32
2020-01-26 17:00:00,4.26,83.25,2.34,0.0
2020-01-26 18:00:00,3.49,86.04,2.47,0.0
2020-01-26 19:00:00,2.79,89.85,2.56,0.0
2020-01-26 20:00:00,1.99,95.59,2.5,0.0
2020-01-26 21:00:00,1.2,100.0,2.42,0.0
2020-01-26 22:00:00,0.57,100.0,2.36,0.0
2020-01-26 23:00:00,0.17,100.0,2.32,0.0
2020-01-27 00:00:00,0.08,100.0,2.17,0.0
2020-01-27 01:00:00,0.22,100.0,2.0,0.0
2020-01-27 02:00:00,0.5,100.0,1.82,0.0
2020-01-27 03:00:00,0.81,100.0,2.25,0.0
2020-01-27 04:00:00,0.63,100.0,2.24,0.0
2020-01-27 05:00:00,0.45,100.0,2.28,0.0
2020-01-27 06:00:00,0.63,98.63,2.32,0.0
2020-01-27 07:00:00,0.63,97.05,2.59,5.43
2020-01-27 08:00:00,0.91,95.35,3.23,49.53
2020-01-27 09:00:00,1.57,94.2,3.91,133.73
2020-01-27 10:00:00,2.45,93.58,4.32,198.77
2020-01-27 11:00:00,3.67,91.62,4.94,230.02
2020-01-27 12:00:00,5.75,84.16,6.01,199.32
2020-01-27 13:00:00,7.59,77.19,6.62,219.32
2020-01-27 14:00:00,8.5,74.9,6.87,190.38
2020-01-27 15:00:00,8.37,77.54,6.57,123.75
2020-01-27 16:00:00,7.29,85.2,5.44,51.58
2020-01-27 17:00:00,6.13,93.25,4.88,2.83
2020-01-27 18:00:00,5.88,96.37,5.24,0.0
2020-01-27 19:00:00,5.93,97.49,5.53,0.0
2020-01-27 20:00:00,5.98,98.59,5.6,0.0
2020-01-27 21:00:00,6.17,99.05,5.66,0.0
2020-01-27 22:00:00,6.33,99.68,5.46,0.0
2020-01-27 23:00:00,6.26,100.0,5.0,0.0
2020-01-28 00:00:00,6.22,100.0,4.91,0.0
2020-01-28 01:00:00,6.12,100.0,4.53,0.0
2020-01-28 02:00:00,6.18,100.0,4.45,0.0
2020-01-28 03:00:00,6.31,99.57,4.04,0.0
2020-01-28 04:00:00,6.22,100.0,3.63,0.0
2020-01-28 05:00:00,6.14,100.0,3.69,0.0
2020-01-28 06:00:00,6.16,100.0,3.91,0.0
2020-01-28 07:00:00,6.26,100.0,4.01,5.88
2020-01-28 08:00:00,7.51,97.38,4.47,57.42
2020-01-28 09:00:00,8.67,95.06,4.88,129.82
2020-01-28 10:00:00,9.93,91.84,6.03,192.48
2020-01-28 11:00:00,11.01,87.26,6.99,213.32
2020-01-28 12:00:00,11.47,83.84,7.02,248.38
2020-01-28 13:00:00,11.27,84.93,6.07,165.95
2020-01-28 14:00:00,11.0,87.45,5.29,154.23
2020-01-28 15:00:00,10.46,90.77,4.78,97.97
2020-01-28 16:00:00,9.58,95.04,4.14,39.42
2020-01-28 17:00:00,8.34,100.0,3.48,2.78
2020-01-28 18:00:00,7.72,100.0,3.57,0.0
2020-01-28 19:00:00,7.32,100.0,3.61,0.0
2020-01-28 20:00:00,7.22,100.0,3.73,0.0
2020-01-28 21:00:00,7.15,100.0,3.53,0.0
2020-01-28 22:00:00,7.03,100.0,3.2,0.0
2020-01-28 23:00:00,6.78,100.0,2.87,0.0
2020-01-29 00:00:00,6.53,100.0,2.61,0.0
2020-01-29 01:00:00,6.36,100.0,2.55,0.0
2020-01-29 02:00:00,6.27,100.0,2.46,0.0
2020-01-29 03:00:00,6.14,100.0,2.26,0.0
2020-01-29 04:00:00,5.95,100.0,2.02,0.0
2020-01-29 05:00:00,5.81,100.0,1.89,0.0
2020-01-29 06:00:00,5.71,100.0,1.79,0.0
2020-01-29 07:00:00,5.82,100.0,1.63,5.57
2020-01-29 08:00:00,7.32,96.75,2.08,66.18
2020-01-29 09:00:00,8.44,93.45,2.36,149.12
2020-01-29 10:00:00,10.57,83.79,2.87,217.12
2020-01-29 11:00:00,12.29,73.91,3.68,292.12
2020-01-29 12:00:00,13.08,68.35,4.41,335.3
2020-01-29 13:00:00,13.33,66.32,4.84,318.67
2020-01-29 14:00:00,12.96,67.71,5.01,255.07
2020-01-29 15:00:00,12.13,72.45,4.68,155.32
2020-01-29 16:00:00,10.63,83.64,3.18,64.2
2020-01-29 17:00:00,8.99,92.62,2.67,3.78
2020-01-29 18:00:00,8.5,95.51,2.66,0.0
2020-01-29 19:00:00,7.84,99.21,2.54,0.0
2020-01-29 20:00:00,6.99,100.0,2.58,0.0
2020-01-29 21:00:00,6.52,100.0,2.55,0.0
2020-01-29 22:00:00,6.83,100.0,2.4,0.0
2020-01-29 23:00:00,7.13,100.0,2.47,0.0
2020-01-30 00:00:00,7.1,100.0,2.47,0.0
2020-01-30 01:00:00,7.01,99.35,2.29,0.0
2020-01-30 02:00:00,6.92,98.88,2.05,0.0
2020-01-30 03:00:00,6.87,98.27,2.15,0.0
2020-01-30 04:00:00,6.82,98.28,2.34,0.0
2020-01-30 05:00:00,6.67,98.39,2.32,0.0
2020-01-30 06:00:00,6.4,99.01,2.4,0.0
2020-01-30 07:00:00,6.3,98.49,3.01,6.65
2020-01-30 08:00:00,6.73,95.21,3.95,67.55
2020-01-30 09:00:00,7.24,88.9,4.55,151.27
2020-01-30 10:00:00,8.22,80.58,4.56,217.18
2020-01-30 11:00:00,9.97,69.9,4.6,253.27
2020-01-30 12:00:00,11.2,62.78,4.6,246.9
2020-01-30 13:00:00,11.41,61.43,4.45,226.43
2020-01-30 14:00:00,11.04,64.75,4.2,180.95
2020-01-30 15:00:00,10.49,69.98,3.95,115.55
2020-01-30 16:00:00,9.21,81.23,3.15,49.35
2020-01-30 17:00:00,7.39,91.5,2.95,3.88
2020-01-30 18:00:00,6.9,94.23,3.22,0.0
2020-01-30 19:00:00,6.54,96.64,3.06,0.0
2020-01-30 20:00:00,6.53,97.19,2.94,0.0
2020-01-30 21:00:00,6.3,98.76,2.71,0.0
2020-01-30 22:00:00,5.61,100.0,2.51,0.0
2020-01-30 23:00:00,5.44,100.0,2.42,0.0
2020-01-31 00:00:00,5.59,100.0,2.56,0.0
2020-01-31 01:00:00,5.66,100.0,2.73,0.0
2020-01-31 02:00:00,5.69,100.0,2.66,0.0
2020-01-31 03:00:00,5.77,100.0,2.49,0.0
2020-01-31 04:00:00,5.75,100.0,2.1,0.0
2020-01-31 05:00:00,5.63,100.0,1.64,0.0
2020-01-31 06:00:00,5.63,100.0,1.47,0.0
2020-01-31 07:00:00,5.87,99.96,1.5,6.05
2020-01-31 08:00:00,6.84,96.68,1.92,71.55
2020-01-31 09:00:00,8.27,93.44,2.43,167.25
2020-01-31 10:00:00,9.78,88.34,2.67,263.5
2020-01-31 11:00:00,10.85,83.72,2.62,345.8
2020-01-31 12:00:00,12.0,78.69,3.31,328.08
2020-01-31 13:00:00,13.47,71.41,4.09,353.1
2020-01-31 14:00:00,13.94,68.66,4.26,234.07
2020-01-31 15:00:00,13.61,70.98,3.87,146.5
2020-01-31 16:00:00,11.77,84.26,2.53,63.62
2020-01-31 17:00:00,9.35,94.63,2.64,4.88
2020-01-31 18:00:00,8.59,100.0,2.61,0.0
2020-01-31 19:00:00,8.0,100.0,2.51,0.0
2020-01-31 20:00:00,8.01,100.0,2.61,0.0
2020-01-31 21:00:00,7.6,100.0,2.58,0.0
2020-01-31 22:00:00,7.72,100.0,2.69,0.0
2020-01-31 23:00:00,8.04,100.0,2.97,0.0
2020-02-01 00:00:00,8.43,99.89,3.44,0.0
2020-02-01 01:00:00,8.57,99.98,3.05,0.0
2020-02-01 02:00:00,8.49,100.0,2.77,0.0
2020-02-01 03:00:00,8.54,100.0,3.03,0.0
2020-02-01 04:00:00,8.7,100.0,3.42,0.0
2020-02-01 05:00:00,8.13,100.0,2.78,0.0
2020-02-01 06:00:00,7.81,100.0,2.59,0.0
2020-02-01 07:00:00,7.96,100.0,2.56,7.15
2020-02-01 08:00:00,10.19,95.2,3.2,85.1
2020-02-01 09:00:00,12.14,88.75,3.84,197.12
2020-02-01 10:00:00,14.12,78.78,4.39,287.92
2020-02-01 11:00:00,15.7,68.68,4.61,335.95
2020-02-01 12:00:00,16.64,63.09,4.6,397.88
2020-02-01 13:00:00,17.06,60.72,4.43,407.05
2020-02-01 14:00:00,17.13,60.58,4.03,333.7
2020-02-01 15:00:00,16.52,64.06,3.22,227.98
2020-02-01 16:00:00,14.02,81.73,1.97,103.85
2020-02-01 17:00:00,11.49,88.09,2.24,7.0
2020-02-01 18:00:00,10.04,92.76,2.36,0.0
2020-02-01 19:00:00,9.06,98.63,2.32,0.0
2020-02-01 20:00:00,8.13,100.0,2.33,0.0
2020-02-01 21:00:00,7.65,100.0,2.22,0.0
2020-02-01 22:00:00,7.24,100.0,2.13,0.0
2020-02-01 23:00:00,6.55,100.0,2.3,0.0
2020-02-02 00:00:00,6.37,100.0,2.3,0.0
2020-02-02 01:00:00,6.56,100.0,1.98,0.0
2020-02-02 02:00:00,6.52,100.0,1.64,0.0
2020-02-02 03:00:00,6.5,100.0,1.36,0.0
2020-02-02 04:00:00,6.6,100.0,1.07,0.0
2020-02-02 05:00:00,6.31,100.0,0.76,0.0
2020-02-02 06:00:00,5.79,100.0,0.95,0.0
2020-02-02 07:00:00,5.51,97.77,1.05,8.3
2020-02-02 08:00:00,6.08,95.3,0.89,70.0
2020-02-02 09:00:00,7.02,93.24,0.57,140.95
2020-02-02 10:00:00,8.17,90.09,0.42,232.3
2020-02-02 11:00:00,10.19,83.92,0.77,241.02
2020-02-02 12:00:00,11.88,78.19,1.41,284.4
2020-02-02 13:00:00,13.17,73.68,1.91,250.25
2020-02-02 14:00:00,14.22,70.35,2.16,208.23
2020-02-02 15:00:00,14.17,72.24,1.86,140.9
2020-02-02 16:00:00,12.22,85.74,1.2,64.85
2020-02-02 17:00:00,10.02,90.04,1.27,6.15
2020-02-02 18:00:00,9.38,93.93,0.95,0.0
2020-02-02 19:00:00,9.09,95.96,0.43,0.0
2020-02-02 20:00:00,8.49,99.29,0.28,0.0
2020-02-02 21:00:00,7.9,100.0,0.67,0.0
2020-02-02 22:00:00,7.73,100.0,1.04,0.0
2020-02-02 23:00:00,7.46,100.0,1.47,0.0
2020-02-03 00:00:00,7.1,100.0,1.79,0.0
2020-02-03 01:00:00,6.95,100.0,2.03,0.0
2020-02-03 02:00:00,6.81,100.0,2.16,0.0
2020-02-03 03:00:00,6.52,100.0,2.08,0.0
2020-02-03 04:00:00,6.2,100.0,2.08,0.0
2020-02-03 05:00:00,6.06,99.8,2.49,0.0
2020-02-03 06:00:00,5.77,97.94,2.5,0.0
2020-02-03 07:00:00,5.52,96.22,2.37,10.07
2020-02-03 08:00:00,7.02,88.28,2.28,117.62
2020-02-03 09:00:00,9.14,77.61,1.62,256.8
2020-02-03 10:00:00,11.47,69.85,0.79,373.92
2020-02-03 11:00:00,13.84,62.97,0.17,429.73
2020-02-03 12:00:00,15.7,55.72,1.12,521.15
2020-02-03 13:00:00,16.79,53.18,1.87,531.08
2020-02-03 14:00:00,17.15,53.64,2.49,439.62
2020-02-03 15:00:00,16.61,59.61,2.37,303.02
2020-02-03 16:00:00,14.17,76.46,1.78,137.32
2020-02-03 17:00:00,12.05,71.92,1.93,9.93
2020-02-03 18:00:00,11.27,73.2,1.89,0.0
2020-02-03 19:00:00,10.61,74.75,1.82,0.0
2020-02-03 20:00:00,9.97,76.44,1.74,0.0
2020-02-03 21:00:00,9.88,75.67,1.68,0.0
2020-02-03 22:00:00,9.33,77.76,1.71,0.0
2020-02-03 23:00:00,8.2,83.25,1.92,0.0
2020-02-04 00:00:00,6.88,90.49,2.31,0.0
2020-02-04 01:00:00,5.81,96.79,2.7,0.0
2020-02-04 02:00:00,4.9,100.0,2.89,0.0
2020-02-04 03:00:00,4.2,100.0,2.9,0.0
2020-02-04 04:00:00,3.58,100.0,2.82,0.0
2020-02-04 05:00:00,3.12,100.0,2.71,0.0
2020-02-04 06:00:00,2.71,100.0,2.64,0.0
2020-02-04 07:00:00,2.92,100.0,2.61,13.32
2020-02-04 08:00:00,7.01,92.54,3.12,141.12
2020-02-04 09:00:00,9.75,80.93,3.01,301.42
2020-02-04 10:00:00,13.1,67.21,2.66,439.67
2020-02-04 11:00:00,15.79,54.03,2.52,519.65
2020-02-04 12:00:00,17.39,47.02,2.45,575.95
2020-02-04 13:00:00,18.14,43.58,2.74,551.17
2020-02-04 14:00:00,18.15,43.24,3.14,456.45
2020-02-04 15:00:00,17.26,48.84,3.24,312.9
2020-02-04 16:00:00,14.04,68.33,3.12,140.2
2020-02-04 17:00:00,10.14,76.73,3.76,10.2
2020-02-04 18:00:00,9.15,80.26,4.28,0.0
2020-02-04 19:00:00,8.58,84.13,4.87,0.0
2020-02-04 20:00:00,7.81,89.12,4.85,0.0
2020-02-04 21:00:00,6.79,93.77,4.41,0.0
2020-02-04 22:00:00,5.7,97.51,4.21,0.0
2020-02-04 23:00:00,4.59,100.0,4.35,0.0
2020-02-05 00:00:00,3.47,100.0,4.5,0.0
2020-02-05 01:00:00,2.47,98.74,4.49,0.0
2020-02-05 02:00:00,1.69,97.43,4.43,0.0
2020-02-05 03:00:00,1.06,96.45,4.23,0.0
2020-02-05 04:00:00,0.47,96.11,3.93,0.0
2020-02-05 05:00:00,0.01,96.17,3.66,0.0
2020-02-05 06:00:00,-0.31,97.23,3.61,0.0
2020-02-05 07:00:00,0.27,93.67,4.03,17.7
2020-02-05 08:00:00,3.07,79.4,5.19,172.25
2020-02-05 09:00:00,5.76,64.45,5.39,346.6
2020-02-05 10:00:00,8.22,51.94,4.79,484.85
2020-02-05 11:00:00,10.18,44.64,4.06,572.5
2020-02-05 12:00:00,11.57,40.98,3.45,599.67
2020-02-05 13:00:00,12.5,39.02,3.02,564.17
2020-02-05 14:00:00,12.89,38.82,2.78,471.08
2020-02-05 15:00:00,12.63,41.41,2.47,226.08
2020-02-05 16:00:00,10.72,62.27,1.58,154.55
2020-02-05 17:00:00,8.43,57.08,1.71,13.0
2020-02-05 18:00:00,7.38,58.99,2.05,0.0
2020-02-05 19:00:00,5.93,66.0,2.48,0.0
2020-02-05 20:00:00,4.69,73.35,2.82,0.0
2020-02-05 21:00:00,3.8,80.88,3.01,0.0
2020-02-05 22:00:00,2.92,93.8,3.0,0.0
2020-02-05 23:00:00,2.09,100.0,2.85,0.0
2020-02-06 00:00:00,2.14,100.0,2.55,0.0
2020-02-06 01:00:00,2.74,100.0,3.04,0.0
2020-02-06 02:00:00,3.29,100.0,2.87,0.0
2020-02-06 03:00:00,3.42,97.9,2.79,0.0
2020-02-06 04:00:00,3.62,97.28,2.87,0.0
2020-02-06 05:00:00,3.72,97.16,2.72,0.0
2020-02-06 06:00:00,3.79,97.08,2.48,0.0
2020-02-06 07:00:00,3.79,96.0,2.71,13.23
2020-02-06 08:00:00,4.09,93.11,3.02,125.2
2020-02-06 09:00:00,4.88,89.83,2.96,263.45
2020-02-06 10:00:00,6.05,85.19,2.76,364.12
2020-02-06 11:00:00,7.57,80.14,2.5,445.58
2020-02-06 12:00:00,9.14,75.07,2.18,512.35
2020-02-06 13:00:00,10.18,71.5,1.84,514.12
2020-02-06 14:00:00,10.74,69.3,1.61,422.75
2020-02-06 15:00:00,10.82,68.9,1.45,286.92
2020-02-06 16:00:00,10.13,76.69,1.02,124.03
2020-02-06 17:00:00,8.45,78.5,0.93,10.3
2020-02-06 18:00:00,7.57,81.07,1.44,0.0
2020-02-06 19:00:00,6.53,86.16,1.98,0.0
2020-02-06 20:00:00,5.79,88.26,2.37,0.0
2020-02-06 21:00:00,5.23,87.91,2.56,0.0
2020-02-06 22:00:00,4.94,86.97,2.47,0.0
2020-02-06 23:00:00,4.56,88.43,2.29,0.0
2020-02-07 00:00:00,4.22,90.38,2.09,0.0
2020-02-07 01:00:00,3.86,92.51,1.93,0.0
2020-02-07 02:00:00,3.5,95.07,1.86,0.0
2020-02-07 03:00:00,3.06,98.83,1.92,0.0
2020-02-07 04:00:00,2.82,100.0,1.96,0.0
2020-02-07 05:00:00,2.81,100.0,1.86,0.0
2020-02-07 06:00:00,2.65,100.0,1.73,0.0
2020-02-07 07:00:00,2.85,100.0,1.51,13.25
2020-02-07 08:00:00,4.75,91.89,1.66,124.85
2020-02-07 09:00:00,6.76,83.9,0.78,265.33
2020-02-07 10:00:00,9.9,71.83,0.71,372.12
2020-02-07 11:00:00,11.91,64.53,1.53,480.77
2020-02-07 12:00:00,12.72,61.84,1.93,524.3
2020-02-07 13:00:00,13.16,60.13,2.03,475.42
2020-02-07 14:00:00,13.17,59.77,1.95,416.88
2020-02-07 15:00:00,12.85,60.72,1.78,283.88
2020-02-07 16:00:00,11.47,75.28,1.27,131.05
2020-02-07 17:00:00,8.73,81.11,1.91,12.2
2020-02-07 18:00:00,7.38,85.49,2.32,0.0
2020-02-07 19:00:00,6.48,89.74,2.5,0.0
2020-02-07 20:00:00,5.66,94.52,2.52,0.0
2020-02-07 21:00:00,4.97,99.04,2.54,0.0
2020-02-07 22:00:00,4.69,100.0,2.5,0.0
2020-02-07 23:00:00,4.62,100.0,2.29,0.0
2020-02-08 00:00:00,4.76,100.0,1.76,0.0
2020-02-08 01:00:00,4.74,100.0,1.43,0.0
2020-02-08 02:00:00,4.43,100.0,1.48,0.0
2020-02-08 03:00:00,3.94,100.0,1.55,0.0
2020-02-08 04:00:00,3.68,100.0,1.46,0.0
2020-02-08 05:00:00,3.75,100.0,1.27,0.0
2020-02-08 06:00:00,3.75,100.0,1.31,0.0
2020-02-08 07:00:00,3.7,100.0,1.04,12.0
2020-02-08 08:00:00,4.5,95.7,0.96,75.35
2020-02-08 09:00:00,5.96,91.12,1.4,142.77
2020-02-08 10:00:00,7.96,83.21,2.13,219.23
2020-02-08 11:00:00,10.28,72.58,2.72,195.65
2020-02-08 12:00:00,11.51,66.06,3.01,213.1
2020-02-08 13:00:00,11.84,64.8,3.03,227.93
2020-02-08 14:00:00,11.82,65.07,3.04,197.1
2020-02-08 15:00:00,11.47,67.16,3.01,154.98
2020-02-08 16:00:00,10.11,80.31,1.83,87.3
2020-02-08 17:00:00,7.68,87.87,1.89,10.38
2020-02-08 18:00:00,6.75,90.98,1.92,0.0
2020-02-08 19:00:00,5.81,97.32,1.9,0.0
2020-02-08 20:00:00,4.84,100.0,1.9,0.0
2020-02-08 21:00:00,4.14,100.0,1.9,0.0
2020-02-08 22:00:00,3.89,100.0,1.86,0.0
2020-02-08 23:00:00,4.02,100.0,1.47,0.0
2020-02-09 00:00:00,4.08,100.0,1.04,0.0
2020-02-09 01:00:00,4.02,100.0,0.81,0.0
2020-02-09 02:00:00,3.6,100.0,0.76,0.0
2020-02-09 03:00:00,3.41,99.95,0.68,0.0
2020-02-09 04:00:00,2.97,100.0,1.08,0.0
2020-02-09 05:00:00,2.84,99.52,1.0,0.0
2020-02-09 06:00:00,2.98,98.39,1.2,0.0
2020-02-09 07:00:00,3.26,97.31,1.03,10.98
2020-02-09 08:00:00,3.92,95.37,1.0,69.43
2020-02-09 09:00:00,4.55,94.14,1.14,151.73
2020-02-09 10:00:00,5.55,91.82,1.41,220.88
2020-02-09 11:00:00,7.16,87.95,2.17,183.7
2020-02-09 12:00:00,8.48,84.65,2.96,224.85
2020-02-09 13:00:00,9.7,80.12,3.6,276.05
2020-02-09 14:00:00,10.34,77.07,3.68,233.82
2020-02-09 15:00:00,10.48,76.72,3.45,158.43
2020-02-09 16:00:00,9.64,85.31,2.16,76.12
2020-02-09 17:00:00,7.46,92.71,2.08,10.38
2020-02-09 18:00:00,6.59,96.79,2.29,0.0
2020-02-09 19:00:00,6.19,99.05,2.38,0.0
2020-02-09 20:00:00,5.95,100.0,2.44,0.0
2020-02-09 21:00:00,5.67,100.0,2.47,0.0
2020-02-09 22:00:00,5.02,100.0,2.5,0.0
2020-02-09 23:00:00,4.53,100.0,2.34,0.0
