energy_kwh,irradiance,sun_height,temperature,wind_speed,intensity,datetime
0.0487,77.25,5.85,9.29,2.0,0.0,2020-10-23 07:00:00
0.26333,319.08,16.14,9.81,2.97,0.0,2020-10-23 08:00:00
0.24281999999999998,294.13,25.25,10.59,3.17,0.0,2020-10-23 09:00:00
0.59273,714.33,32.5,12.0,3.17,0.0,2020-10-23 10:00:00
0.6394099999999999,778.19,37.06,13.01,3.31,0.0,2020-10-23 11:00:00
0.66367,809.76,38.2,13.73,3.72,0.0,2020-10-23 12:00:00
0.68433,836.05,35.68,14.0,3.79,0.0,2020-10-23 13:00:00
0.08376,115.89,29.98,14.17,3.72,0.0,2020-10-23 14:00:00
0.02163,39.87,21.92,14.19,3.52,0.0,2020-10-23 15:00:00
0.21728999999999998,275.64,12.3,13.8,3.03,0.0,2020-10-23 16:00:00
0.0,0.0,0.0,13.01,2.34,0.0,2020-10-23 17:00:00
0.0,0.0,0.0,12.04,2.0,0.0,2020-10-23 18:00:00
0.0,0.0,0.0,11.54,2.0,0.0,2020-10-23 19:00:00
0.0,0.0,0.0,10.66,1.93,0.0,2020-10-23 20:00:00
0.0,0.0,0.0,10.02,1.79,0.0,2020-10-23 21:00:00
0.0,0.0,0.0,9.34,1.59,0.0,2020-10-23 22:00:00
0.0,0.0,0.0,8.73,1.52,0.0,2020-10-23 23:00:00
0.0,0.0,0.0,8.12,1.45,0.0,2020-10-24 00:00:00
0.0,0.0,0.0,7.52,1.24,0.0,2020-10-24 01:00:00
0.0,0.0,0.0,7.17,1.1,0.0,2020-10-24 02:00:00
0.0,0.0,0.0,6.87,1.03,0.0,2020-10-24 03:00:00
0.0,0.0,0.0,6.62,1.03,0.0,2020-10-24 04:00:00
0.0,0.0,0.0,6.57,0.97,0.0,2020-10-24 05:00:00
0.0,0.0,0.0,6.51,0.97,0.0,2020-10-24 06:00:00
0.039270000000000006,64.54,5.63,7.13,0.41,0.0,2020-10-24 07:00:00
0.12768000000000002,163.83,15.9,7.97,0.48,0.0,2020-10-24 08:00:00
0.14122,179.95,24.97,9.57,0.97,0.0,2020-10-24 09:00:00
0.21588,266.78,32.19,11.32,1.66,0.0,2020-10-24 10:00:00
0.43162,522.43,36.72,13.15,2.62,0.0,2020-10-24 11:00:00
0.26303,324.19,37.85,14.25,2.97,0.0,2020-10-24 12:00:00
0.5576,682.01,35.34,15.21,3.17,0.0,2020-10-24 13:00:00
0.57237,699.75,29.66,15.73,3.38,0.0,2020-10-24 14:00:00
0.42256,514.24,21.63,15.93,3.52,0.0,2020-10-24 15:00:00
0.22858,291.16,12.03,15.39,3.45,0.0,2020-10-24 16:00:00
0.0,0.0,0.0,14.23,3.03,0.0,2020-10-24 17:00:00
0.0,0.0,0.0,12.75,3.03,0.0,2020-10-24 18:00:00
0.0,0.0,0.0,11.73,3.1,0.0,2020-10-24 19:00:00
0.0,0.0,0.0,11.02,2.83,0.0,2020-10-24 20:00:00
0.0,0.0,0.0,10.41,2.55,0.0,2020-10-24 21:00:00
0.0,0.0,0.0,10.03,2.55,0.0,2020-10-24 22:00:00
0.0,0.0,0.0,9.65,2.62,0.0,2020-10-24 23:00:00
0.0,0.0,0.0,9.3,2.69,0.0,2020-10-25 00:00:00
0.0,0.0,0.0,9.29,2.76,0.0,2020-10-25 01:00:00
0.0,0.0,0.0,9.22,2.83,0.0,2020-10-25 02:00:00
0.0,0.0,0.0,9.17,2.97,0.0,2020-10-25 03:00:00
0.0,0.0,0.0,9.23,3.17,0.0,2020-10-25 04:00:00
0.0,0.0,0.0,9.21,3.31,0.0,2020-10-25 05:00:00
0.0,0.0,0.0,9.32,3.45,0.0,2020-10-25 06:00:00
0.00156,9.27,5.41,9.73,3.31,0.0,2020-10-25 07:00:00
0.04283,65.82,15.65,10.23,3.24,0.0,2020-10-25 08:00:00
0.11473,149.63,24.7,10.85,4.34,0.0,2020-10-25 09:00:00
0.17149,214.3,31.88,11.66,5.72,0.0,2020-10-25 10:00:00
0.14683000000000002,187.21,36.39,12.43,6.21,0.0,2020-10-25 11:00:00
0.5443,647.41,37.5,13.44,6.21,0.0,2020-10-25 12:00:00
0.06423999999999999,92.71,35.0,14.52,7.1,0.0,2020-10-25 13:00:00
0.06576,94.56,29.34,14.59,6.55,0.0,2020-10-25 14:00:00
0.08178,113.24,21.34,13.88,4.97,0.0,2020-10-25 15:00:00
0.14421,187.32,11.76,13.14,5.1,0.0,2020-10-25 16:00:00
0.0,0.0,0.0,12.38,5.03,0.0,2020-10-25 17:00:00
0.0,0.0,0.0,12.18,4.83,0.0,2020-10-25 18:00:00
0.0,0.0,0.0,12.05,4.21,0.0,2020-10-25 19:00:00
0.0,0.0,0.0,11.5,3.59,0.0,2020-10-25 20:00:00
0.0,0.0,0.0,10.6,3.24,0.0,2020-10-25 21:00:00
0.0,0.0,0.0,9.96,2.83,0.0,2020-10-25 22:00:00
0.0,0.0,0.0,9.26,2.21,0.0,2020-10-25 23:00:00
0.0,0.0,0.0,8.73,2.0,0.0,2020-10-26 00:00:00
0.0,0.0,0.0,7.74,1.93,0.0,2020-10-26 01:00:00
0.0,0.0,0.0,6.94,1.93,0.0,2020-10-26 02:00:00
0.0,0.0,0.0,6.72,1.86,0.0,2020-10-26 03:00:00
0.0,0.0,0.0,6.15,1.93,0.0,2020-10-26 04:00:00
0.0,0.0,0.0,5.57,1.93,0.0,2020-10-26 05:00:00
0.0,0.0,0.0,5.16,1.79,0.0,2020-10-26 06:00:00
0.07523,112.3,5.18,5.46,1.66,0.0,2020-10-26 07:00:00
0.32625,390.71,15.41,6.91,1.52,0.0,2020-10-26 08:00:00
0.55876,662.27,24.42,8.59,2.76,0.0,2020-10-26 09:00:00
0.61697,733.79,31.57,10.02,3.79,0.0,2020-10-26 10:00:00
0.7795599999999999,948.77,36.05,11.01,3.72,0.0,2020-10-26 11:00:00
0.73446,896.86,37.15,12.14,3.59,0.0,2020-10-26 12:00:00
0.57526,693.88,34.66,13.15,3.79,0.0,2020-10-26 13:00:00
0.53034,638.29,29.03,13.63,3.79,0.0,2020-10-26 14:00:00
0.46223000000000003,556.41,21.06,13.65,3.66,0.0,2020-10-26 15:00:00
0.27386,344.22,11.5,13.3,3.1,0.0,2020-10-26 16:00:00
0.0,0.0,0.0,12.28,2.28,0.0,2020-10-26 17:00:00
0.0,0.0,0.0,10.77,1.72,0.0,2020-10-26 18:00:00
0.0,0.0,0.0,9.32,1.52,0.0,2020-10-26 19:00:00
0.0,0.0,0.0,8.28,1.38,0.0,2020-10-26 20:00:00
0.0,0.0,0.0,7.3,1.45,0.0,2020-10-26 21:00:00
0.0,0.0,0.0,6.49,1.52,0.0,2020-10-26 22:00:00
0.0,0.0,0.0,5.73,1.52,0.0,2020-10-26 23:00:00
0.0,0.0,0.0,5.19,1.38,0.0,2020-10-27 00:00:00
0.0,0.0,0.0,4.98,1.24,0.0,2020-10-27 01:00:00
0.0,0.0,0.0,4.75,1.17,0.0,2020-10-27 02:00:00
0.0,0.0,0.0,4.56,1.1,0.0,2020-10-27 03:00:00
0.0,0.0,0.0,4.58,0.97,0.0,2020-10-27 04:00:00
0.0,0.0,0.0,4.58,0.9,0.0,2020-10-27 05:00:00
0.0,0.0,0.0,4.41,0.9,0.0,2020-10-27 06:00:00
0.05286,82.85,4.96,4.24,1.24,0.0,2020-10-27 07:00:00
0.23755,286.9,15.16,5.87,0.97,0.0,2020-10-27 08:00:00
0.42989,511.76,24.15,8.5,1.45,0.0,2020-10-27 09:00:00
0.6520499999999999,795.51,31.27,10.43,1.86,0.0,2020-10-27 10:00:00
0.6895800000000001,850.58,35.72,11.92,2.14,0.0,2020-10-27 11:00:00
0.7631699999999999,949.86,36.81,13.03,2.62,0.0,2020-10-27 12:00:00
0.7111900000000001,877.46,34.33,13.8,2.97,0.0,2020-10-27 13:00:00
0.59797,728.72,28.72,14.39,3.1,0.0,2020-10-27 14:00:00
0.42783,518.61,20.78,14.55,3.03,0.0,2020-10-27 15:00:00
0.21095,269.43,11.24,14.34,2.97,0.0,2020-10-27 16:00:00
0.0,0.0,0.0,13.14,2.76,0.0,2020-10-27 17:00:00
0.0,0.0,0.0,11.73,2.62,0.0,2020-10-27 18:00:00
0.0,0.0,0.0,11.64,2.62,0.0,2020-10-27 19:00:00
0.0,0.0,0.0,10.8,2.34,0.0,2020-10-27 20:00:00
0.0,0.0,0.0,9.99,1.93,0.0,2020-10-27 21:00:00
0.0,0.0,0.0,9.33,1.72,0.0,2020-10-27 22:00:00
0.0,0.0,0.0,8.79,1.72,0.0,2020-10-27 23:00:00
0.0,0.0,0.0,8.23,1.59,0.0,2020-10-28 00:00:00
0.0,0.0,0.0,7.89,1.24,0.0,2020-10-28 01:00:00
0.0,0.0,0.0,7.2,1.03,0.0,2020-10-28 02:00:00
0.0,0.0,0.0,7.38,0.76,0.0,2020-10-28 03:00:00
0.0,0.0,0.0,7.75,0.62,0.0,2020-10-28 04:00:00
0.0,0.0,0.0,7.35,0.69,0.0,2020-10-28 05:00:00
0.0,0.0,0.0,6.94,0.69,0.0,2020-10-28 06:00:00
0.00973,23.1,4.74,7.31,0.9,0.0,2020-10-28 07:00:00
0.03624,57.48,14.92,8.47,0.83,0.0,2020-10-28 08:00:00
0.07014,98.27,23.87,9.53,0.9,0.0,2020-10-28 09:00:00
0.08484,115.89,30.96,10.52,0.97,0.0,2020-10-28 10:00:00
0.09717,130.72,35.39,11.5,1.1,0.0,2020-10-28 11:00:00
0.11568,152.97,36.47,12.73,1.31,0.0,2020-10-28 12:00:00
0.16219999999999998,207.73,34.0,13.92,1.72,0.0,2020-10-28 13:00:00
0.08086,113.11,28.42,14.97,1.93,0.0,2020-10-28 14:00:00
0.08349,116.32,20.5,15.46,2.28,0.0,2020-10-28 15:00:00
0.0425,67.04,10.99,15.53,2.28,0.0,2020-10-28 16:00:00
0.0,0.0,0.0,14.63,1.72,0.0,2020-10-28 17:00:00
0.0,0.0,0.0,13.32,1.66,0.0,2020-10-28 18:00:00
0.0,0.0,0.0,12.25,1.45,0.0,2020-10-28 19:00:00
0.0,0.0,0.0,11.54,1.24,0.0,2020-10-28 20:00:00
0.0,0.0,0.0,11.17,1.03,0.0,2020-10-28 21:00:00
0.0,0.0,0.0,11.03,0.9,0.0,2020-10-28 22:00:00
0.0,0.0,0.0,11.19,0.69,0.0,2020-10-28 23:00:00
0.0,0.0,0.0,11.44,0.34,0.0,2020-10-29 00:00:00
0.0,0.0,0.0,11.77,0.34,0.0,2020-10-29 01:00:00
0.0,0.0,0.0,10.77,0.76,0.0,2020-10-29 02:00:00
0.0,0.0,0.0,10.9,0.48,0.0,2020-10-29 03:00:00
0.0,0.0,0.0,10.98,0.21,0.0,2020-10-29 04:00:00
0.0,0.0,0.0,10.94,0.28,0.0,2020-10-29 05:00:00
0.0,0.0,0.0,10.75,0.55,0.0,2020-10-29 06:00:00
0.00902,22.34,4.52,10.69,0.9,0.0,2020-10-29 07:00:00
0.057159999999999996,83.43,14.67,10.97,0.97,0.0,2020-10-29 08:00:00
0.07568000000000001,105.69,23.6,11.79,1.1,0.0,2020-10-29 09:00:00
0.14389,185.64,30.66,12.36,0.83,0.0,2020-10-29 10:00:00
0.13327,174.3,35.07,13.15,0.48,0.0,2020-10-29 11:00:00
0.16247999999999999,209.51,36.14,14.1,0.34,0.0,2020-10-29 12:00:00
0.43329,539.49,33.68,14.87,0.55,0.0,2020-10-29 13:00:00
0.59414,759.27,28.12,15.53,0.34,0.0,2020-10-29 14:00:00
0.43165,542.59,20.23,16.08,0.28,0.0,2020-10-29 15:00:00
0.22078,286.89,10.74,15.98,0.55,0.0,2020-10-29 16:00:00
0.0,0.0,0.0,15.3,0.83,0.0,2020-10-29 17:00:00
0.0,0.0,0.0,13.93,0.76,0.0,2020-10-29 18:00:00
0.0,0.0,0.0,13.28,0.41,0.0,2020-10-29 19:00:00
0.0,0.0,0.0,12.34,0.9,0.0,2020-10-29 20:00:00
0.0,0.0,0.0,9.52,1.52,0.0,2020-10-29 21:00:00
0.0,0.0,0.0,8.23,1.72,0.0,2020-10-29 22:00:00
0.0,0.0,0.0,7.39,1.66,0.0,2020-10-29 23:00:00
0.0,0.0,0.0,6.79,1.59,0.0,2020-10-30 00:00:00
0.0,0.0,0.0,6.34,1.52,0.0,2020-10-30 01:00:00
0.0,0.0,0.0,5.99,1.59,0.0,2020-10-30 02:00:00
0.0,0.0,0.0,5.73,1.66,0.0,2020-10-30 03:00:00
0.0,0.0,0.0,5.56,1.72,0.0,2020-10-30 04:00:00
0.0,0.0,0.0,5.48,1.72,0.0,2020-10-30 05:00:00
0.0,0.0,0.0,5.3,1.72,0.0,2020-10-30 06:00:00
0.040909999999999995,67.74,4.29,5.45,1.52,0.0,2020-10-30 07:00:00
0.31722,381.08,14.43,6.94,1.24,0.0,2020-10-30 08:00:00
0.51932,627.92,23.33,9.95,1.24,0.0,2020-10-30 09:00:00
0.65022,815.79,30.36,12.74,0.97,0.0,2020-10-30 10:00:00
0.72848,946.64,34.74,15.17,0.76,0.0,2020-10-30 11:00:00
0.73849,980.22,35.81,16.98,0.48,0.0,2020-10-30 12:00:00
0.68079,898.87,33.36,18.21,0.41,0.0,2020-10-30 13:00:00
0.58225,753.82,27.82,18.91,0.48,0.0,2020-10-30 14:00:00
0.42702999999999997,543.75,19.96,19.13,0.41,0.0,2020-10-30 15:00:00
0.21838,288.09,10.5,18.78,0.41,0.0,2020-10-30 16:00:00
0.0,0.0,0.0,17.73,0.48,0.0,2020-10-30 17:00:00
0.0,0.0,0.0,17.06,0.62,0.0,2020-10-30 18:00:00
0.0,0.0,0.0,15.96,0.62,0.0,2020-10-30 19:00:00
0.0,0.0,0.0,12.57,1.52,0.0,2020-10-30 20:00:00
0.0,0.0,0.0,10.67,2.0,0.0,2020-10-30 21:00:00
0.0,0.0,0.0,9.57,1.86,0.0,2020-10-30 22:00:00
0.0,0.0,0.0,8.67,1.72,0.0,2020-10-30 23:00:00
0.0,0.0,0.0,7.98,1.59,0.0,2020-10-31 00:00:00
0.0,0.0,0.0,7.28,1.52,0.0,2020-10-31 01:00:00
0.0,0.0,0.0,6.92,1.45,0.0,2020-10-31 02:00:00
0.0,0.0,0.0,6.6,1.45,0.0,2020-10-31 03:00:00
0.0,0.0,0.0,6.33,1.38,0.0,2020-10-31 04:00:00
0.0,0.0,0.0,6.12,1.38,0.0,2020-10-31 05:00:00
0.0,0.0,0.0,5.98,1.38,0.0,2020-10-31 06:00:00
0.040799999999999996,67.91,4.07,5.32,1.24,0.0,2020-10-31 07:00:00
0.31475,381.25,14.18,7.59,0.62,0.0,2020-10-31 08:00:00
0.5060899999999999,625.31,23.06,12.07,0.41,0.0,2020-10-31 09:00:00
0.63054,812.16,30.06,15.07,0.21,0.0,2020-10-31 10:00:00
0.71305,943.56,34.42,17.28,0.41,0.0,2020-10-31 11:00:00
0.73945,977.18,35.48,18.87,1.03,0.0,2020-10-31 12:00:00
0.68871,895.74,33.04,19.88,1.52,0.0,2020-10-31 13:00:00
0.5779299999999999,737.26,27.53,20.4,1.72,0.0,2020-10-31 14:00:00
0.41984,529.56,19.69,20.47,1.72,0.0,2020-10-31 15:00:00
0.20402,269.76,10.26,19.91,1.52,0.0,2020-10-31 16:00:00
0.0,0.0,0.0,18.0,2.07,0.0,2020-10-31 17:00:00
0.0,0.0,0.0,16.17,1.93,0.0,2020-10-31 18:00:00
0.0,0.0,0.0,14.84,1.72,0.0,2020-10-31 19:00:00
0.0,0.0,0.0,14.09,1.17,0.0,2020-10-31 20:00:00
0.0,0.0,0.0,14.91,0.62,0.0,2020-10-31 21:00:00
0.0,0.0,0.0,13.69,0.76,0.0,2020-10-31 22:00:00
0.0,0.0,0.0,11.61,1.1,0.0,2020-10-31 23:00:00
0.0,0.0,0.0,10.27,1.1,0.0,2020-11-01 00:00:00
0.0,0.0,0.0,9.48,1.03,0.0,2020-11-01 01:00:00
0.0,0.0,0.0,8.98,0.97,0.0,2020-11-01 02:00:00
0.0,0.0,0.0,8.52,0.9,0.0,2020-11-01 03:00:00
0.0,0.0,0.0,8.07,0.97,0.0,2020-11-01 04:00:00
0.0,0.0,0.0,7.54,1.1,0.0,2020-11-01 05:00:00
0.0,0.0,0.0,7.11,1.17,0.0,2020-11-01 06:00:00
0.03096,54.98,3.85,6.83,1.31,0.0,2020-11-01 07:00:00
0.25688,313.81,13.94,8.56,0.69,0.0,2020-11-01 08:00:00
0.50952,630.82,22.79,12.73,0.48,0.0,2020-11-01 09:00:00
0.62449,799.77,29.77,15.29,0.41,0.0,2020-11-01 10:00:00
0.6835,890.49,34.11,17.09,0.69,0.0,2020-11-01 11:00:00
0.73156,960.55,35.16,18.48,1.1,0.0,2020-11-01 12:00:00
0.67952,881.91,32.73,19.42,1.38,0.0,2020-11-01 13:00:00
0.5222,662.14,27.25,20.0,1.52,0.0,2020-11-01 14:00:00
0.31483,396.52,19.44,20.06,1.66,0.0,2020-11-01 15:00:00
0.21737,286.35,10.02,19.55,1.59,0.0,2020-11-01 16:00:00
0.0,0.0,0.0,18.04,1.72,0.0,2020-11-01 17:00:00
0.0,0.0,0.0,16.55,1.79,0.0,2020-11-01 18:00:00
0.0,0.0,0.0,14.95,1.45,0.0,2020-11-01 19:00:00
0.0,0.0,0.0,13.89,1.17,0.0,2020-11-01 20:00:00
0.0,0.0,0.0,14.34,0.83,0.0,2020-11-01 21:00:00
0.0,0.0,0.0,14.3,0.48,0.0,2020-11-01 22:00:00
0.0,0.0,0.0,13.73,0.48,0.0,2020-11-01 23:00:00
0.0,0.0,0.0,13.17,0.48,0.0,2020-11-02 00:00:00
0.0,0.0,0.0,12.64,0.62,0.0,2020-11-02 01:00:00
0.0,0.0,0.0,11.93,0.76,0.0,2020-11-02 02:00:00
0.0,0.0,0.0,10.89,0.97,0.0,2020-11-02 03:00:00
0.0,0.0,0.0,9.87,1.24,0.0,2020-11-02 04:00:00
0.0,0.0,0.0,9.27,1.31,0.0,2020-11-02 05:00:00
0.0,0.0,0.0,8.95,1.24,0.0,2020-11-02 06:00:00
0.01116,25.98,3.63,8.4,1.24,0.0,2020-11-02 07:00:00
0.31364,385.0,13.7,10.32,0.62,0.0,2020-11-02 08:00:00
0.48723,605.2,22.52,13.71,0.41,0.0,2020-11-02 09:00:00
0.42513999999999996,531.05,29.47,15.78,0.41,0.0,2020-11-02 10:00:00
0.37431,468.96,33.79,17.34,0.76,0.0,2020-11-02 11:00:00
0.46656,589.42,34.84,18.57,1.03,0.0,2020-11-02 12:00:00
0.61421,791.8,32.43,19.5,1.17,0.0,2020-11-02 13:00:00
0.55102,703.37,26.97,19.98,1.24,0.0,2020-11-02 14:00:00
0.44889999999999997,568.4,19.18,20.14,1.31,0.0,2020-11-02 15:00:00
0.09501000000000001,134.43,9.79,19.82,1.31,0.0,2020-11-02 16:00:00
0.0,0.0,0.0,18.51,1.45,0.0,2020-11-02 17:00:00
0.0,0.0,0.0,17.2,1.31,0.0,2020-11-02 18:00:00
0.0,0.0,0.0,15.58,1.03,0.0,2020-11-02 19:00:00
0.0,0.0,0.0,15.36,0.9,0.0,2020-11-02 20:00:00
0.0,0.0,0.0,14.9,0.9,0.0,2020-11-02 21:00:00
0.0,0.0,0.0,14.21,0.97,0.0,2020-11-02 22:00:00
0.0,0.0,0.0,13.95,0.76,0.0,2020-11-02 23:00:00
0.0,0.0,0.0,13.85,0.62,0.0,2020-11-03 00:00:00
0.0,0.0,0.0,12.9,0.97,0.0,2020-11-03 01:00:00
0.0,0.0,0.0,12.58,1.17,0.0,2020-11-03 02:00:00
0.0,0.0,0.0,12.42,1.24,0.0,2020-11-03 03:00:00
0.0,0.0,0.0,12.21,1.17,0.0,2020-11-03 04:00:00
0.0,0.0,0.0,12.35,0.97,0.0,2020-11-03 05:00:00
0.0,0.0,0.0,12.07,1.1,0.0,2020-11-03 06:00:00
0.00128,8.74,3.4,12.11,0.83,0.0,2020-11-03 07:00:00
0.03698,59.33,13.46,12.61,0.9,0.0,2020-11-03 08:00:00
0.08508,117.98,22.26,14.33,0.9,0.0,2020-11-03 09:00:00
0.10101,137.21,29.18,15.26,1.59,0.0,2020-11-03 10:00:00
0.17959999999999998,228.97,33.48,15.78,2.69,0.0,2020-11-03 11:00:00
0.07397,104.76,34.52,15.08,3.45,0.0,2020-11-03 12:00:00
0.09090000000000001,124.23,32.13,14.16,3.93,0.0,2020-11-03 13:00:00
0.03918,62.12,26.69,13.36,4.07,0.0,2020-11-03 14:00:00
0.04543,69.53,18.93,12.39,3.86,0.0,2020-11-03 15:00:00
0.022609999999999998,40.79,9.57,11.8,3.66,0.0,2020-11-03 16:00:00
0.0,0.0,0.0,11.27,3.52,0.0,2020-11-03 17:00:00
0.0,0.0,0.0,10.79,3.38,0.0,2020-11-03 18:00:00
0.0,0.0,0.0,10.91,3.66,0.0,2020-11-03 19:00:00
0.0,0.0,0.0,10.71,3.59,0.0,2020-11-03 20:00:00
0.0,0.0,0.0,10.48,3.59,0.0,2020-11-03 21:00:00
0.0,0.0,0.0,10.18,3.59,0.0,2020-11-03 22:00:00
0.0,0.0,0.0,9.99,3.38,0.0,2020-11-03 23:00:00
0.0,0.0,0.0,9.71,3.31,0.0,2020-11-04 00:00:00
0.0,0.0,0.0,9.5,3.52,0.0,2020-11-04 01:00:00
0.0,0.0,0.0,9.16,3.59,0.0,2020-11-04 02:00:00
0.0,0.0,0.0,8.85,3.66,0.0,2020-11-04 03:00:00
0.0,0.0,0.0,8.52,3.66,0.0,2020-11-04 04:00:00
0.0,0.0,0.0,8.21,3.52,0.0,2020-11-04 05:00:00
0.0,0.0,0.0,7.94,3.66,0.0,2020-11-04 06:00:00
0.00467,14.87,3.18,7.88,3.86,0.0,2020-11-04 07:00:00
0.07544,103.26,13.21,7.67,3.86,0.0,2020-11-04 08:00:00
0.18056,220.45,21.99,7.71,4.0,0.0,2020-11-04 09:00:00
0.12506,159.71,28.89,8.09,4.07,0.0,2020-11-04 10:00:00
0.049460000000000004,73.24,33.17,8.42,4.14,0.0,2020-11-04 11:00:00
0.16657,207.04,34.21,9.04,4.48,0.0,2020-11-04 12:00:00
0.09878,130.72,31.83,9.37,4.55,0.0,2020-11-04 13:00:00
0.10540999999999999,138.29,26.42,9.48,4.48,0.0,2020-11-04 14:00:00
0.06429,90.86,18.69,9.04,4.62,0.0,2020-11-04 15:00:00
0.04217,64.83,9.35,8.48,4.55,0.0,2020-11-04 16:00:00
0.0,0.0,0.0,7.87,4.21,0.0,2020-11-04 17:00:00
0.0,0.0,0.0,7.65,4.0,0.0,2020-11-04 18:00:00
0.0,0.0,0.0,8.44,3.59,0.0,2020-11-04 19:00:00
0.0,0.0,0.0,8.56,3.45,0.0,2020-11-04 20:00:00
0.0,0.0,0.0,8.58,3.52,0.0,2020-11-04 21:00:00
0.0,0.0,0.0,8.44,3.72,0.0,2020-11-04 22:00:00
0.0,0.0,0.0,8.18,3.93,0.0,2020-11-04 23:00:00
0.0,0.0,0.0,8.09,4.0,0.0,2020-11-05 00:00:00
0.0,0.0,0.0,8.1,4.14,0.0,2020-11-05 01:00:00
0.0,0.0,0.0,8.07,4.28,0.0,2020-11-05 02:00:00
0.0,0.0,0.0,8.24,4.34,0.0,2020-11-05 03:00:00
0.0,0.0,0.0,8.46,4.21,0.0,2020-11-05 04:00:00
0.0,0.0,0.0,8.82,3.93,0.0,2020-11-05 05:00:00
0.0,0.0,0.0,9.16,3.79,0.0,2020-11-05 06:00:00
0.0013,8.74,2.96,9.87,3.52,0.0,2020-11-05 07:00:00
0.00747,19.47,12.97,10.11,3.59,0.0,2020-11-05 08:00:00
0.13584000000000002,173.3,21.73,10.78,3.79,0.0,2020-11-05 09:00:00
0.0871,118.67,28.6,11.8,3.52,0.0,2020-11-05 10:00:00
0.14783000000000002,189.39,32.87,12.89,3.38,0.0,2020-11-05 11:00:00
0.03091,51.92,33.91,14.11,3.45,0.0,2020-11-05 12:00:00
0.03525,57.48,31.54,14.5,3.79,0.0,2020-11-05 13:00:00
0.0223,40.79,26.15,14.52,4.28,0.0,2020-11-05 14:00:00
0.01819,35.23,18.45,14.27,4.48,0.0,2020-11-05 15:00:00
0.00558,16.69,9.14,13.72,4.07,0.0,2020-11-05 16:00:00
0.0,0.0,0.0,12.84,3.66,0.0,2020-11-05 17:00:00
0.0,0.0,0.0,12.62,3.52,0.0,2020-11-05 18:00:00
0.0,0.0,0.0,12.33,2.9,0.0,2020-11-05 19:00:00
0.0,0.0,0.0,12.23,2.9,0.0,2020-11-05 20:00:00
0.0,0.0,0.0,12.04,2.83,0.0,2020-11-05 21:00:00
0.0,0.0,0.0,11.86,2.62,0.0,2020-11-05 22:00:00
0.0,0.0,0.0,11.59,2.14,0.0,2020-11-05 23:00:00
0.0,0.0,0.0,11.53,1.86,0.0,2020-11-06 00:00:00
0.0,0.0,0.0,11.11,1.86,0.0,2020-11-06 01:00:00
0.0,0.0,0.0,11.0,2.07,0.0,2020-11-06 02:00:00
0.0,0.0,0.0,10.92,2.34,0.0,2020-11-06 03:00:00
0.0,0.0,0.0,10.86,2.41,0.0,2020-11-06 04:00:00
0.0,0.0,0.0,10.86,2.48,0.0,2020-11-06 05:00:00
0.0,0.0,0.0,11.03,2.62,0.0,2020-11-06 06:00:00
0.00017999999999999998,6.12,2.74,10.67,2.9,0.0,2020-11-06 07:00:00
0.1739,218.33,12.73,11.21,2.83,0.0,2020-11-06 08:00:00
0.40549,489.42,21.46,13.07,2.28,0.0,2020-11-06 09:00:00
0.47747,580.93,28.32,15.25,2.9,0.0,2020-11-06 10:00:00
0.47968,583.41,32.57,17.11,4.62,0.0,2020-11-06 11:00:00
0.3449,423.18,33.61,18.82,5.93,0.0,2020-11-06 12:00:00
0.09406,130.72,31.25,19.6,5.24,0.0,2020-11-06 13:00:00
0.04597,72.31,25.89,19.88,4.55,0.0,2020-11-06 14:00:00
0.04394,69.53,18.22,18.96,3.66,0.0,2020-11-06 15:00:00
0.01324,28.74,8.93,18.02,3.31,0.0,2020-11-06 16:00:00
0.0,0.0,0.0,17.19,3.24,0.0,2020-11-06 17:00:00
0.0,0.0,0.0,16.42,3.17,0.0,2020-11-06 18:00:00
0.0,0.0,0.0,15.75,3.24,0.0,2020-11-06 19:00:00
0.0,0.0,0.0,15.01,2.21,0.0,2020-11-06 20:00:00
0.0,0.0,0.0,14.14,1.79,0.0,2020-11-06 21:00:00
0.0,0.0,0.0,12.94,1.52,0.0,2020-11-06 22:00:00
0.0,0.0,0.0,12.54,1.59,0.0,2020-11-06 23:00:00
0.0,0.0,0.0,12.72,1.79,0.0,2020-11-07 00:00:00
0.0,0.0,0.0,12.32,1.45,0.0,2020-11-07 01:00:00
0.0,0.0,0.0,12.12,1.1,0.0,2020-11-07 02:00:00
0.0,0.0,0.0,11.82,1.24,0.0,2020-11-07 03:00:00
0.0,0.0,0.0,11.95,1.45,0.0,2020-11-07 04:00:00
0.0,0.0,0.0,11.75,1.79,0.0,2020-11-07 05:00:00
0.0,0.0,0.0,11.47,1.79,0.0,2020-11-07 06:00:00
0.0,5.25,2.52,10.86,2.69,0.0,2020-11-07 07:00:00
0.1135,148.83,12.49,10.91,2.62,0.0,2020-11-07 08:00:00
0.31583999999999995,379.24,21.2,11.52,2.62,0.0,2020-11-07 09:00:00
0.10354000000000001,138.14,28.03,12.42,3.17,0.0,2020-11-07 10:00:00
0.1713,216.2,32.27,12.61,2.83,0.0,2020-11-07 11:00:00
0.12258,160.39,33.31,12.94,3.66,0.0,2020-11-07 12:00:00
0.5932200000000001,713.57,30.97,13.84,4.48,0.0,2020-11-07 13:00:00
0.52051,622.92,25.64,14.21,4.76,0.0,2020-11-07 14:00:00
0.42112,505.98,17.99,14.33,4.48,0.0,2020-11-07 15:00:00
